# time = 2.54
# Grid points = 1730
# Domain Size = 4
# Pressure (Pa) = 100000
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
  -1.5258836581e-02  -1.5281040453e-02   1.1960000000e+00   1.8346640000e-05   3.9933477739e+00  -2.1910487681e-02  -2.1910487681e-02
  -1.5214514235e-02  -1.5236632709e-02   1.1960000000e+00   1.8346640000e-05   4.0581386801e+00  -5.5591671511e-03  -5.5591671511e-03
  -1.5175311684e-02  -1.5192395760e-02   1.1960000000e+00   1.8346640000e-05   4.1172020703e+00   9.8933614888e-03   9.8933614888e-03
  -1.5141360571e-02  -1.5158227607e-02   1.1960000000e+00   1.8346640000e-05   4.1693015790e+00   2.3893451266e-02   2.3893451266e-02
  -1.5110256927e-02  -1.5124493535e-02   1.1960000000e+00   1.8346640000e-05   4.2177009208e+00   3.7238742899e-02   3.7238742899e-02
  -1.5083801866e-02  -1.5096020320e-02   1.1960000000e+00   1.8346640000e-05   4.2592184246e+00   4.8934214867e-02   4.8934214867e-02
  -1.5057757294e-02  -1.5071583413e-02   1.1960000000e+00   1.8346640000e-05   4.3002939200e+00   6.0717920220e-02   6.0717920220e-02
  -1.5021296918e-02  -1.5043931175e-02   1.1960000000e+00   1.8346640000e-05   4.3579665722e+00   7.7606328577e-02   7.7606328577e-02
  -1.4964861936e-02  -1.4998662661e-02   1.1960000000e+00   1.8346640000e-05   4.4471289785e+00   1.0461077441e-01   1.0461077441e-01
  -1.4898038770e-02  -1.4931061210e-02   1.1960000000e+00   1.8346640000e-05   4.5510543834e+00   1.3773994638e-01   1.3773994638e-01
  -1.4811513838e-02  -1.4865016329e-02   1.1960000000e+00   1.8346640000e-05   4.6814543109e+00   1.8151572253e-01   1.8151572253e-01
  -1.4705275187e-02  -1.4758011346e-02   1.1960000000e+00   1.8346640000e-05   4.8284275497e+00   2.3551235611e-01   2.3551235611e-01
  -1.4587108368e-02  -1.4652539027e-02   1.1960000000e+00   1.8346640000e-05   4.9726821129e+00   2.9394697199e-01   2.9394697199e-01
  -1.4431516292e-02  -1.4521677708e-02   1.1960000000e+00   1.8346640000e-05   5.1261080549e+00   3.6519738199e-01   3.6519738199e-01
  -1.4252662669e-02  -1.4341354875e-02   1.1960000000e+00   1.8346640000e-05   5.2432630241e+00   4.3322320743e-01   4.3322320743e-01
  -1.3989724245e-02  -1.4163970463e-02   1.1960000000e+00   1.8346640000e-05   5.3432788160e+00   5.0957906516e-01   5.0957906516e-01
  -1.3470509877e-02  -1.3815478026e-02   1.1960000000e+00   1.8346640000e-05   5.3773974178e+00   5.7377386339e-01   5.7377386339e-01
  -1.2780677292e-02  -1.3125541727e-02   1.1960000000e+00   1.8346640000e-05   5.3839583831e+00   5.7720940067e-01   5.7720940067e-01
  -1.2163793633e-02  -1.2435812856e-02   1.1960000000e+00   1.8346640000e-05   5.4059736695e+00   5.3644241296e-01   5.3644241296e-01
  -1.1753749701e-02  -1.1891774409e-02   1.1960000000e+00   1.8346640000e-05   5.3720849334e+00   4.5920929061e-01   4.5920929061e-01
  -1.1544944374e-02  -1.1615724993e-02   1.1960000000e+00   1.8346640000e-05   5.2454610110e+00   3.2543634107e-01   3.2543634107e-01
  -1.1401900997e-02  -1.1474163755e-02   1.1960000000e+00   1.8346640000e-05   5.0805795303e+00   1.9221631085e-01   1.9221631085e-01
  -1.1287557864e-02  -1.1329638240e-02   1.1960000000e+00   1.8346640000e-05   4.8832824334e+00   6.1888871022e-02   6.1888871022e-02
  -1.1218603492e-02  -1.1245477488e-02   1.1960000000e+00   1.8346640000e-05   4.7506489133e+00  -1.8043814429e-02  -1.8043814429e-02
  -1.1171509160e-02  -1.1191729495e-02   1.1960000000e+00   1.8346640000e-05   4.6577827289e+00  -7.1025190071e-02  -7.1025190071e-02
  -1.1133452424e-02  -1.1151288825e-02   1.1960000000e+00   1.8346640000e-05   4.5830870148e+00  -1.1191505733e-01  -1.1191505733e-01
  -1.1098112684e-02  -1.1115616023e-02   1.1960000000e+00   1.8346640000e-05   4.5152155032e+00  -1.4768857551e-01  -1.4768857551e-01
  -1.1061527803e-02  -1.1080609345e-02   1.1960000000e+00   1.8346640000e-05   4.4476177654e+00  -1.8192242961e-01  -1.8192242961e-01
  -1.1014052081e-02  -1.1042446262e-02   1.1960000000e+00   1.8346640000e-05   4.3653236064e+00  -2.2159766996e-01  -2.2159766996e-01
  -1.0926858136e-02  -1.0985657901e-02   1.1960000000e+00   1.8346640000e-05   4.2346019611e+00  -2.7892471533e-01  -2.7892471533e-01
  -1.0808730519e-02  -1.0868058371e-02   1.1960000000e+00   1.8346640000e-05   4.1397727435e+00  -3.0222574872e-01  -3.0222574872e-01
  -1.0703185074e-02  -1.0749402666e-02   1.1960000000e+00   1.8346640000e-05   4.1432080980e+00  -2.6957384498e-01  -2.6957384498e-01
  -1.0610779729e-02  -1.0656967482e-02   1.1960000000e+00   1.8346640000e-05   4.2026702148e+00  -2.0784457131e-01  -2.0784457131e-01
  -1.0539379317e-02  -1.0564591976e-02   1.1960000000e+00   1.8346640000e-05   4.2838086603e+00  -1.3969838465e-01  -1.3969838465e-01
  -1.0493073777e-02  -1.0514166658e-02   1.1960000000e+00   1.8346640000e-05   4.3453550639e+00  -9.0292925595e-02  -9.0292925595e-02
  -1.0451058285e-02  -1.0471980896e-02   1.1960000000e+00   1.8346640000e-05   4.4060214498e+00  -4.2620351150e-02  -4.2620351150e-02
  -1.0406816885e-02  -1.0430135673e-02   1.1960000000e+00   1.8346640000e-05   4.4729893987e+00   9.4366761814e-03   9.4366761814e-03
  -1.0351690419e-02  -1.0383498097e-02   1.1960000000e+00   1.8346640000e-05   4.5578261992e+00   7.5212123006e-02   7.5212123006e-02
  -1.0258921465e-02  -1.0319882741e-02   1.1960000000e+00   1.8346640000e-05   4.6956756768e+00   1.8320858177e-01   1.8320858177e-01
  -1.0107064559e-02  -1.0197960188e-02   1.1960000000e+00   1.8346640000e-05   4.8668404308e+00   3.2748053910e-01   3.2748053910e-01
  -9.9255791153e-03  -1.0016168930e-02   1.1960000000e+00   1.8346640000e-05   4.9003345517e+00   3.8908873023e-01   3.8908873023e-01
  -9.7543254671e-03  -9.8349893002e-03   1.1960000000e+00   1.8346640000e-05   4.7553896175e+00   3.3171085611e-01   3.3171085611e-01
  -9.6310242082e-03  -9.6736616340e-03   1.1960000000e+00   1.8346640000e-05   4.5578266045e+00   2.3829699083e-01   2.3829699083e-01
  -9.5597750012e-03  -9.5883867824e-03   1.1960000000e+00   1.8346640000e-05   4.4265757856e+00   1.7612084056e-01   1.7612084056e-01
  -9.5080318560e-03  -9.5311632200e-03   1.1960000000e+00   1.8346640000e-05   4.3267749445e+00   1.2915578053e-01   1.2915578053e-01
  -9.4637909943e-03  -9.4849004919e-03   1.1960000000e+00   1.8346640000e-05   4.2403557863e+00   8.8778454242e-02   8.8778454242e-02
  -9.4208894147e-03  -9.4426814967e-03   1.1960000000e+00   1.8346640000e-05   4.1570902079e+00   5.0140245047e-02   5.0140245047e-02
  -9.3747362812e-03  -9.3990973327e-03   1.1960000000e+00   1.8346640000e-05   4.0696490775e+00   9.8327863234e-03   9.8327863234e-03
  -9.3163910597e-03  -9.3503752297e-03   1.1960000000e+00   1.8346640000e-05   3.9642605734e+00  -3.8451408033e-02  -3.8451408033e-02
  -9.2075797327e-03  -9.2824068897e-03   1.1960000000e+00   1.8346640000e-05   3.7871113496e+00  -1.1921965451e-01  -1.1921965451e-01
  -9.0547492675e-03  -9.1327525757e-03   1.1960000000e+00   1.8346640000e-05   3.6225924414e+00  -1.9555199413e-01  -1.9555199413e-01
  -8.7905972685e-03  -8.9767459593e-03   1.1960000000e+00   1.8346640000e-05   3.4834704518e+00  -2.6705250342e-01  -2.6705250342e-01
  -8.4155020223e-03  -8.6044485776e-03   1.1960000000e+00   1.8346640000e-05   3.4745115702e+00  -3.0012452509e-01  -3.0012452509e-01
  -7.8502397350e-03  -8.2265554670e-03   1.1960000000e+00   1.8346640000e-05   3.4437548881e+00  -4.2590748859e-01  -4.2590748859e-01
  -6.7216257860e-03  -7.4739240029e-03   1.1960000000e+00   1.8346640000e-05   3.3985807651e+00  -5.9312362043e-01  -5.9312362043e-01
  -4.3650791841e-03  -5.9693275692e-03   1.1960000000e+00   1.8346640000e-05   3.5558731098e+00  -3.9518326273e-01  -3.9518326273e-01
  -1.1567828368e-03  -2.7608307990e-03   1.1960000000e+00   1.8346640000e-05   3.5705347427e+00  -5.7462708206e-01  -5.7462708206e-01
   2.4280041869e-03   4.4726512530e-04   1.1960000000e+00   1.8346640000e-05   3.6136212825e+00  -8.5399752131e-01  -8.5399752131e-01
   5.3187812956e-03   4.4087432485e-03   1.1960000000e+00   1.8346640000e-05   3.8708267083e+00  -8.1875569294e-01  -8.1875569294e-01
   6.6823666227e-03   6.2288193428e-03   1.1960000000e+00   1.8346640000e-05   3.9004382330e+00  -8.1658307285e-01  -8.1658307285e-01
   7.5912939548e-03   7.1359139026e-03   1.1960000000e+00   1.8346640000e-05   3.9445528824e+00  -8.2373172055e-01  -8.2373172055e-01
   8.3120282611e-03   8.0466740071e-03   1.1960000000e+00   1.8346640000e-05   3.9280449747e+00  -8.7471364750e-01  -8.7471364750e-01
   8.7059665279e-03   8.5773825150e-03   1.1960000000e+00   1.8346640000e-05   3.9469388677e+00  -8.9842522103e-01  -8.9842522103e-01
   8.9588455926e-03   8.8345505409e-03   1.1960000000e+00   1.8346640000e-05   4.0296993018e+00  -8.8854965670e-01  -8.8854965670e-01
   9.1671090889e-03   9.0831406443e-03   1.1960000000e+00   1.8346640000e-05   4.1859849679e+00  -8.4702615773e-01  -8.4702615773e-01
   9.3335445653e-03   9.2510775335e-03   1.1960000000e+00   1.8346640000e-05   4.3624276355e+00  -7.9301444019e-01  -7.9301444019e-01
   9.4500769169e-03   9.4160115971e-03   1.1960000000e+00   1.8346640000e-05   4.5160687523e+00  -7.4192622357e-01  -7.4192622357e-01
   9.5180913132e-03   9.4841422366e-03   1.1960000000e+00   1.8346640000e-05   4.6107404123e+00  -7.0956321430e-01  -7.0956321430e-01
   9.5766384767e-03   9.5520403897e-03   1.1960000000e+00   1.8346640000e-05   4.6952084776e+00  -6.7991156634e-01  -6.7991156634e-01
   9.6186323790e-03   9.6012365636e-03   1.1960000000e+00   1.8346640000e-05   4.7566970534e+00  -6.5790409499e-01  -6.5790409499e-01
   9.6481148299e-03   9.6360281944e-03   1.1960000000e+00   1.8346640000e-05   4.8000791739e+00  -6.4215657913e-01  -6.4215657913e-01
   9.6720146238e-03   9.6602014654e-03   1.1960000000e+00   1.8346640000e-05   4.8352738840e+00  -6.2925136954e-01  -6.2925136954e-01
   9.6965304602e-03   9.6838277822e-03   1.1960000000e+00   1.8346640000e-05   4.8713283789e+00  -6.1589570053e-01  -6.1589570053e-01
   9.7241769114e-03   9.7092331382e-03   1.1960000000e+00   1.8346640000e-05   4.9118381130e+00  -6.0071857335e-01  -6.0071857335e-01
   9.7666013481e-03   9.7391206847e-03   1.1960000000e+00   1.8346640000e-05   4.9735518305e+00  -5.7727232397e-01  -5.7727232397e-01
   9.8390365423e-03   9.7940820115e-03   1.1960000000e+00   1.8346640000e-05   5.0766725642e+00  -5.3699094171e-01  -5.3699094171e-01
   9.9269824819e-03   9.8839910731e-03   1.1960000000e+00   1.8346640000e-05   5.1948726734e+00  -4.8830526709e-01  -4.8830526709e-01
   1.0032056043e-02   9.9699738907e-03   1.1960000000e+00   1.8346640000e-05   5.3254771615e+00  -4.3110464097e-01  -4.3110464097e-01
   1.0155375559e-02   1.0094138195e-02   1.1960000000e+00   1.8346640000e-05   5.4574133615e+00  -3.6654600259e-01  -3.6654600259e-01
   1.0293913198e-02   1.0216612924e-02   1.1960000000e+00   1.8346640000e-05   5.5808740129e+00  -2.9754763320e-01  -2.9754763320e-01
   1.0552843419e-02   1.0371213472e-02   1.1960000000e+00   1.8346640000e-05   5.7556213548e+00  -1.7898072692e-01  -1.7898072692e-01
   1.0913630458e-02   1.0734473366e-02   1.1960000000e+00   1.8346640000e-05   5.8457612979e+00  -7.0384787225e-02  -7.0384787225e-02
   1.1448549511e-02   1.1092787550e-02   1.1960000000e+00   1.8346640000e-05   5.8600557254e+00   6.8837258809e-03   6.8837258809e-03
   1.2515266163e-02   1.1804311471e-02   1.1960000000e+00   1.8346640000e-05   5.8366545814e+00   6.9571359067e-02   6.9571359067e-02
   1.4647760094e-02   1.3226220856e-02   1.1960000000e+00   1.8346640000e-05   5.8363987312e+00   8.8278926979e-02   8.8278926979e-02
   1.7481584695e-02   1.6069299332e-02   1.1960000000e+00   1.8346640000e-05   5.8384007588e+00   9.1401810979e-02   9.1401810979e-02
   2.0305905494e-02   1.8893870058e-02   1.1960000000e+00   1.8346640000e-05   5.8556070712e+00   1.1610050243e-01   1.1610050243e-01
   2.2483424841e-02   2.1717940930e-02   1.1960000000e+00   1.8346640000e-05   5.8360659997e+00   1.0909427859e-01   1.0909427859e-01
   2.4019320623e-02   2.3248908752e-02   1.1960000000e+00   1.8346640000e-05   5.7561512267e+00   7.0901590626e-02   7.0901590626e-02
   2.5228621529e-02   2.4789732493e-02   1.1960000000e+00   1.8346640000e-05   5.5535086854e+00   2.4673978255e-05   2.4673978255e-05
   2.5965557756e-02   2.5667510564e-02   1.1960000000e+00   1.8346640000e-05   5.3843880929e+00  -3.8699432870e-02  -3.8699432870e-02
   2.6512104285e-02   2.6263604948e-02   1.1960000000e+00   1.8346640000e-05   5.2507794204e+00  -5.7322760678e-02  -5.7322760678e-02
   2.7082697125e-02   2.6760603621e-02   1.1960000000e+00   1.8346640000e-05   5.1161722151e+00  -6.4240189126e-02  -6.4240189126e-02
   2.8072282574e-02   2.7404790629e-02   1.1960000000e+00   1.8346640000e-05   4.9177380841e+00  -4.5089636026e-02  -4.5089636026e-02
   2.9798573673e-02   2.8739774520e-02   1.1960000000e+00   1.8346640000e-05   4.7636800287e+00   6.2860125422e-02   6.2860125422e-02
   3.1911767527e-02   3.0857372827e-02   1.1960000000e+00   1.8346640000e-05   4.7435809588e+00  -3.8387107247e-03  -3.8387107247e-03
   3.3524672720e-02   3.2966162226e-02   1.1960000000e+00   1.8346640000e-05   4.8853962162e+00  -1.7486062854e-01  -1.7486062854e-01
   3.4365636540e-02   3.4083183213e-02   1.1960000000e+00   1.8346640000e-05   5.0063263019e+00  -2.2759550188e-01  -2.2759550188e-01
   3.4967110073e-02   3.4648089866e-02   1.1960000000e+00   1.8346640000e-05   5.0804576153e+00  -2.5007794745e-01  -2.5007794745e-01
   3.5944653182e-02   3.5286130281e-02   1.1960000000e+00   1.8346640000e-05   5.1323306507e+00  -2.5995146240e-01  -2.5995146240e-01
   3.6909476810e-02   3.6603176083e-02   1.1960000000e+00   1.8346640000e-05   4.9154289209e+00  -2.1833280100e-01  -2.1833280100e-01
   3.7369471791e-02   3.7215777538e-02   1.1960000000e+00   1.8346640000e-05   4.7789149564e+00  -1.8818062765e-01  -1.8818062765e-01
   3.7630392292e-02   3.7523166045e-02   1.1960000000e+00   1.8346640000e-05   4.7008847005e+00  -1.7139554618e-01  -1.7139554618e-01
   3.7822594238e-02   3.7737618538e-02   1.1960000000e+00   1.8346640000e-05   4.6456914526e+00  -1.6024490396e-01  -1.6024490396e-01
   3.8006105204e-02   3.7907569938e-02   1.1960000000e+00   1.8346640000e-05   4.5959908982e+00  -1.5104289355e-01  -1.5104289355e-01
   3.8226867842e-02   3.8104640470e-02   1.1960000000e+00   1.8346640000e-05   4.5417497202e+00  -1.4255012609e-01  -1.4255012609e-01
   3.8472322501e-02   3.8349095213e-02   1.1960000000e+00   1.8346640000e-05   4.4905567159e+00  -1.3721503542e-01  -1.3721503542e-01
   3.8844230572e-02   3.8595549788e-02   1.1960000000e+00   1.8346640000e-05   4.4274147781e+00  -1.3535380855e-01  -1.3535380855e-01
   3.9225174849e-02   3.9092911356e-02   1.1960000000e+00   1.8346640000e-05   4.3879618096e+00  -1.4294360285e-01  -1.4294360285e-01
   3.9462599615e-02   3.9357438341e-02   1.1960000000e+00   1.8346640000e-05   4.3671250385e+00  -1.4797291174e-01  -1.4797291174e-01
   3.9804290503e-02   3.9567760889e-02   1.1960000000e+00   1.8346640000e-05   4.3380990848e+00  -1.5350031855e-01  -1.5350031855e-01
   4.0179125722e-02   4.0040820118e-02   1.1960000000e+00   1.8346640000e-05   4.2984400240e+00  -1.4901725277e-01  -1.4901725277e-01
   4.0407853453e-02   4.0317431326e-02   1.1960000000e+00   1.8346640000e-05   4.2705279611e+00  -1.4180833410e-01  -1.4180833410e-01
   4.0594542639e-02   4.0498275580e-02   1.1960000000e+00   1.8346640000e-05   4.2460076548e+00  -1.3364368873e-01  -1.3364368873e-01
   4.0850909515e-02   4.0690809699e-02   1.1960000000e+00   1.8346640000e-05   4.2104041787e+00  -1.1943838038e-01  -1.1943838038e-01
   4.1172116246e-02   4.1011009330e-02   1.1960000000e+00   1.8346640000e-05   4.1641660535e+00  -9.6861807708e-02  -9.6861807708e-02
   4.1660600090e-02   4.1333223162e-02   1.1960000000e+00   1.8346640000e-05   4.0965088473e+00  -5.8742578524e-02  -5.8742578524e-02
   4.2611134915e-02   4.1987977017e-02   1.1960000000e+00   1.8346640000e-05   4.0001048714e+00   1.0608121463e-02   1.0608121463e-02
   4.3708592703e-02   4.3234292813e-02   1.1960000000e+00   1.8346640000e-05   3.9545589084e+00   5.2189894193e-02   5.2189894193e-02
   4.4997929664e-02   4.4182892593e-02   1.1960000000e+00   1.8346640000e-05   3.9547828229e+00   4.0219899724e-02   4.0219899724e-02
   4.6271841297e-02   4.5812966735e-02   1.1960000000e+00   1.8346640000e-05   3.9939833395e+00  -2.9621737468e-02  -2.9621737468e-02
   4.7173301232e-02   4.6730715859e-02   1.1960000000e+00   1.8346640000e-05   4.0392002339e+00  -6.6567523672e-02  -6.6567523672e-02
   4.7861782614e-02   4.7615886604e-02   1.1960000000e+00   1.8346640000e-05   4.0856043007e+00  -8.7016028540e-02  -8.7016028540e-02
   4.8256661058e-02   4.8107678623e-02   1.1960000000e+00   1.8346640000e-05   4.1067038343e+00  -9.5568077936e-02  -9.5568077936e-02
   4.8638226131e-02   4.8405643493e-02   1.1960000000e+00   1.8346640000e-05   4.1206748043e+00  -1.0156304064e-01  -1.0156304064e-01
   4.9123294899e-02   4.8870808769e-02   1.1960000000e+00   1.8346640000e-05   4.1209776881e+00  -1.0397459391e-01  -1.0397459391e-01
   4.9520281323e-02   4.9375781028e-02   1.1960000000e+00   1.8346640000e-05   4.1047968263e+00  -1.0112125900e-01  -1.0112125900e-01
   4.9821264106e-02   4.9664781619e-02   1.1960000000e+00   1.8346640000e-05   4.0868373395e+00  -9.7055071517e-02  -9.7055071517e-02
   5.0175713718e-02   4.9977746594e-02   1.1960000000e+00   1.8346640000e-05   4.0603185084e+00  -9.0068549475e-02  -9.0068549475e-02
   5.0575492555e-02   5.0373680842e-02   1.1960000000e+00   1.8346640000e-05   4.0260525221e+00  -7.9377935457e-02  -7.9377935457e-02
   5.1061434723e-02   5.0777304269e-02   1.1960000000e+00   1.8346640000e-05   3.9824143928e+00  -6.3114382756e-02  -6.3114382756e-02
   5.1636038290e-02   5.1345565176e-02   1.1960000000e+00   1.8346640000e-05   3.9303889226e+00  -3.8767564905e-02  -3.8767564905e-02
   5.2501170765e-02   5.1926511404e-02   1.1960000000e+00   1.8346640000e-05   3.8482425643e+00   2.9173933287e-03   2.9173933287e-03
   5.3546784746e-02   5.3075830126e-02   1.1960000000e+00   1.8346640000e-05   3.7245456379e+00   4.2588059671e-02   4.2588059671e-02
   5.4832563888e-02   5.4017739365e-02   1.1960000000e+00   1.8346640000e-05   3.5715370881e+00   6.0145693387e-02   6.0145693387e-02
   5.6293407506e-02   5.5647388410e-02   1.1960000000e+00   1.8346640000e-05   3.4353166436e+00   4.2790594080e-02   4.2790594080e-02
   5.7963172012e-02   5.6939426601e-02   1.1960000000e+00   1.8346640000e-05   3.3302299087e+00   2.9729367074e-02   2.9729367074e-02
   6.0011218633e-02   5.8986917424e-02   1.1960000000e+00   1.8346640000e-05   3.3884446998e+00   5.8220348150e-02   5.8220348150e-02
   6.2392431009e-02   6.1035519843e-02   1.1960000000e+00   1.8346640000e-05   3.5397680289e+00   1.0251986316e-01   1.0251986316e-01
   6.4307800012e-02   6.3749342175e-02   1.1960000000e+00   1.8346640000e-05   3.3259116248e+00  -9.3447483105e-03  -9.3447483105e-03
   6.5146501704e-02   6.4866257848e-02   1.1960000000e+00   1.8346640000e-05   3.3783442937e+00   1.3309897426e-02   1.3309897426e-02
   6.5705451190e-02   6.5426745561e-02   1.1960000000e+00   1.8346640000e-05   3.4130714328e+00   2.1252939025e-02   2.1252939025e-02
   6.6181113772e-02   6.5984156820e-02   1.1960000000e+00   1.8346640000e-05   3.4838503714e+00   1.3578039685e-02   1.3578039685e-02
   6.6577630257e-02   6.6378070725e-02   1.1960000000e+00   1.8346640000e-05   3.4419980534e+00  -4.9939418811e-02  -4.9939418811e-02
   6.6903125665e-02   6.6777189790e-02   1.1960000000e+00   1.8346640000e-05   3.2607404470e+00  -1.6044709508e-01  -1.6044709508e-01
   6.7116211615e-02   6.7029061539e-02   1.1960000000e+00   1.8346640000e-05   3.1174038027e+00  -2.3116401715e-01  -2.3116401715e-01
   6.7298760655e-02   6.7203361691e-02   1.1960000000e+00   1.8346640000e-05   3.0030379248e+00  -2.8018521913e-01  -2.8018521913e-01
   6.7519632714e-02   6.7394159618e-02   1.1960000000e+00   1.8346640000e-05   2.8961066236e+00  -3.1657731078e-01  -3.1657731078e-01
